date,gross,net,turnover,cost_fraction,equity_weight
2020-10-07,-0.00514499013326164,-0.00514499013326164,0.0,0.0,1.0
2020-10-08,-0.0002771439041553414,-0.0002771439041553414,0.0,0.0,1.0
2020-10-09,-0.004306984466719954,-0.004306984466719954,0.0,0.0,1.0
2020-10-12,-0.002683246890594293,-0.002683246890594293,0.0,0.0,1.0
2020-10-13,-0.010686583019077767,-0.010686583019077767,0.0,0.0,1.0
2020-10-14,0.004750173005515501,0.004750173005515501,0.0,0.0,1.0
2020-10-15,-0.004390350113213204,-0.004390350113213204,0.0,0.0,1.0
2020-10-16,0.0009505199921462371,0.0009505199921462371,0.0,0.0,1.0
2020-10-19,0.0014864965782424022,0.0014864965782424022,0.0,0.0,1.0
2020-10-20,-0.004098596806621058,-0.004098596806621058,0.0,0.0,1.0
2020-10-21,0.0029959183555430258,0.0029959183555430258,0.0,0.0,1.0
2020-10-22,-0.0014194563201574972,-0.0014194563201574972,0.0,0.0,1.0
2020-10-23,-0.0029080824671705585,-0.0029080824671705585,0.0,0.0,1.0
2020-10-26,0.005068617938650766,0.005068617938650766,0.0,0.0,1.0
2020-10-27,-0.000636678020397019,-0.000636678020397019,0.0,0.0,1.0
2020-10-28,-0.003554517503466026,-0.003554517503466026,0.0,0.0,1.0
2020-10-29,0.0037463098651113746,0.0037463098651113746,0.0,0.0,1.0
2020-10-30,0.0020855325722084483,0.0020855325722084483,0.0,0.0,1.0
2020-11-02,0.01671074408568618,0.01671074408568618,0.0,0.0,1.0
2020-11-03,0.01603878751395338,0.01603878751395338,0.0,0.0,1.0
2020-11-04,0.005821215915100542,0.005821215915100542,0.0,0.0,1.0
2020-11-05,-0.0008735281256971872,-0.0008735281256971872,0.0,0.0,1.0
2020-11-06,0.002986169059410404,0.002986169059410404,0.0,0.0,1.0
2020-11-09,-0.000677317361947205,-0.000677317361947205,0.0,0.0,1.0
2020-11-10,-0.001453905358703933,-0.001453905358703933,0.0,0.0,1.0
2020-11-11,-0.004046889507746343,-0.004046889507746343,0.0,0.0,1.0
2020-11-12,-0.005308996505776542,-0.005308996505776542,0.0,0.0,1.0
2020-11-13,-0.004851088239521406,-0.004851088239521406,0.0,0.0,1.0
2020-11-16,-0.008065565980288958,-0.008065565980288958,0.0,0.0,1.0
2020-11-17,-0.004658836848626113,-0.004658836848626113,0.0,0.0,1.0
2020-11-18,-0.0012244670524064194,-0.0012244670524064194,0.0,0.0,1.0
2020-11-19,-0.002033883273663717,-0.002033883273663717,0.0,0.0,1.0
2020-11-20,0.0020763147139308824,0.0020763147139308824,0.0,0.0,1.0
2020-11-23,-0.0006167325869534945,-0.0006167325869534945,0.0,0.0,1.0
2020-11-24,-0.014430962238157763,-0.014430962238157763,0.0,0.0,1.0
2020-11-25,-0.018081661601137777,-0.018081661601137777,0.0,0.0,1.0
2020-11-26,-0.008527069052126968,-0.008527069052126968,0.0,0.0,1.0
2020-11-27,-0.013259571844652651,-0.013259571844652651,0.0,0.0,1.0
2020-11-30,-0.0001999085891716268,-0.0001999085891716268,0.0,0.0,1.0
2020-12-01,-0.003475945475418296,-0.003475945475418296,0.0,0.0,1.0
2020-12-02,-0.01051573654204474,-0.01051573654204474,0.0,0.0,1.0
2020-12-03,-0.003982481578594599,-0.003982481578594599,0.0,0.0,1.0
2020-12-04,-0.014693652829643522,-0.014693652829643522,0.0,0.0,1.0
2020-12-07,0.008921152661815368,0.008921152661815368,0.0,0.0,1.0
2020-12-08,-0.005160763242575306,-0.005160763242575306,0.0,0.0,1.0
2020-12-09,-0.001105027541160597,-0.001105027541160597,0.0,0.0,1.0
2020-12-10,-0.021359141961241,-0.021359141961241,0.0,0.0,1.0
2020-12-11,-0.0016377307081832937,-0.0016377307081832937,0.0,0.0,1.0
2020-12-14,-0.008747476675964982,-0.008747476675964982,0.0,0.0,1.0
2020-12-15,0.0144698775551666,0.0144698775551666,0.0,0.0,1.0
2020-12-16,0.016131792975301984,0.016131792975301984,0.0,0.0,1.0
2020-12-17,-0.009505567804580228,-0.009505567804580228,0.0,0.0,1.0
2020-12-18,-0.006449938050935522,-0.006449938050935522,0.0,0.0,1.0
2020-12-21,-0.06174403677094398,-0.06174403677094398,0.0,0.0,1.0
2020-12-22,-0.058241839810473595,-0.058241839810473595,0.0,0.0,1.0
2020-12-23,0.01843543710897011,0.01843543710897011,0.0,0.0,1.0
2020-12-24,-0.03287384562000606,-0.03287384562000606,0.0,0.0,1.0
2020-12-25,0.03164599680398483,0.03164599680398483,0.0,0.0,1.0
2020-12-28,-0.021941885784736215,-0.021941885784736215,0.0,0.0,1.0
2020-12-29,0.047950954052142114,0.047950954052142114,0.0,0.0,1.0
2020-12-30,0.018882568134536593,0.018882568134536593,0.0,0.0,1.0
2020-12-31,0.032918723403719374,0.032918723403719374,0.0,0.0,1.0
2021-01-01,0.019091518532794227,0.019091518532794227,0.0,0.0,1.0
2021-01-04,0.01775133428012654,0.01775133428012654,0.0,0.0,1.0
2021-01-05,0.005359612009756098,0.005359612009756098,0.0,0.0,1.0
2021-01-06,-0.07936776166888648,-0.07936776166888648,0.0,0.0,1.0
2021-01-07,0.05079444322481086,0.05079444322481086,0.0,0.0,1.0
2021-01-08,-0.02417374324981869,-0.02417374324981869,0.0,0.0,1.0
2021-01-11,-0.011739135808989665,-0.011739135808989665,0.0,0.0,1.0
2021-01-12,-0.03885552208884413,-0.03885552208884413,0.0,0.0,1.0
2021-01-13,0.0487269962383039,0.0487269962383039,0.0,0.0,1.0
2021-01-14,-0.014819169388478937,-0.014819169388478937,0.0,0.0,1.0
2021-01-15,0.002956678186430528,0.002956678186430528,0.0,0.0,1.0
2021-01-18,-0.023945592735491905,-0.023945592735491905,0.0,0.0,1.0
2021-01-19,-0.050656225162674096,-0.050656225162674096,0.0,0.0,1.0
2021-01-20,0.011804493572875385,0.011804493572875385,0.0,0.0,1.0
2021-01-21,-0.0037135131306613722,-0.0037135131306613722,0.0,0.0,1.0
2021-01-22,0.008726514742489089,0.008726514742489089,0.0,0.0,1.0
2021-01-25,0.030733497172028335,0.030733497172028335,0.0,0.0,1.0
2021-01-26,-0.014044063115689287,-0.014044063115689287,0.0,0.0,1.0
2021-01-27,0.04207487293269763,0.04207487293269763,0.0,0.0,1.0
2021-01-28,0.009725629923482026,0.009725629923482026,0.0,0.0,1.0
2021-01-29,0.024555079911070754,0.024555079911070754,0.0,0.0,1.0
2021-02-01,-0.052794831354875615,-0.052794831354875615,0.0,0.0,1.0
2021-02-02,-0.025327933876410746,-0.025327933876410746,0.0,0.0,1.0
2021-02-03,-0.005738841293308927,-0.005738841293308927,0.0,0.0,1.0
2021-02-04,0.0016116228943288124,0.0016116228943288124,0.0,0.0,1.0
2021-02-05,0.08738399722041312,0.08738399722041312,0.0,0.0,1.0
2021-02-08,0.033336725996612415,0.033336725996612415,0.0,0.0,1.0
2021-02-09,-0.048823504385087535,-0.048823504385087535,0.0,0.0,1.0
2021-02-10,0.045580789340610606,0.045580789340610606,0.0,0.0,1.0
2021-02-11,-0.02477976781627822,-0.02477976781627822,0.0,0.0,1.0
2021-02-12,-0.08925068287849314,-0.08925068287849314,0.0,0.0,1.0
2021-02-15,-0.009763683888897812,-0.009763683888897812,0.0,0.0,1.0
2021-02-16,0.03508313361140036,0.03508313361140036,0.0,0.0,1.0
2021-02-17,-0.034797912719959134,-0.034797912719959134,0.0,0.0,1.0
2021-02-18,-0.007310446129001447,-0.007310446129001447,0.0,0.0,1.0
2021-02-19,0.006004407977663995,0.006004407977663995,0.0,0.0,1.0
2021-02-22,0.021303265656960724,0.021303265656960724,0.0,0.0,1.0
2021-02-23,0.016529419191274375,0.016529419191274375,0.0,0.0,1.0
2021-02-24,-0.040393238751782135,-0.040393238751782135,0.0,0.0,1.0
2021-02-25,-0.012427960817381623,-0.012427960817381623,0.0,0.0,1.0
2021-02-26,-0.04499753348288149,-0.04499753348288149,0.0,0.0,1.0
2021-03-01,0.0172254810576582,0.0172254810576582,0.0,0.0,1.0
2021-03-02,-0.039825702937225094,-0.039825702937225094,0.0,0.0,1.0
2021-03-03,-0.040529652304746255,-0.040529652304746255,0.0,0.0,1.0
2021-03-04,0.024645194324038666,0.024645194324038666,0.0,0.0,1.0
2021-03-05,-0.0034067978810150557,-0.0034067978810150557,0.0,0.0,1.0
2021-03-08,-0.001012544614291122,-0.001012544614291122,0.0,0.0,1.0
2021-03-09,0.008434007205098792,0.008434007205098792,0.0,0.0,1.0
2021-03-10,-0.0013921500662698039,-0.0013921500662698039,0.0,0.0,1.0
2021-03-11,-0.009380126545478484,-0.009380126545478484,0.0,0.0,1.0
2021-03-12,-0.010775211551541597,-0.010775211551541597,0.0,0.0,1.0
2021-03-15,-0.011298799900033019,-0.011298799900033019,0.0,0.0,1.0
2021-03-16,0.0018891274128298718,0.0018891274128298718,0.0,0.0,1.0
2021-03-17,-0.005738227187285672,-0.005738227187285672,0.0,0.0,1.0
2021-03-18,0.0019093633265550025,0.0019093633265550025,0.0,0.0,1.0
2021-03-19,-0.0029306921685785525,-0.0029306921685785525,0.0,0.0,1.0
2021-03-22,0.0022012728083788957,0.0022012728083788957,0.0,0.0,1.0
2021-03-23,-0.00025743313501125353,-0.00025743313501125353,0.0,0.0,1.0
2021-03-24,0.002003498179769636,0.002003498179769636,0.0,0.0,1.0
2021-03-25,0.00014979574665230366,0.00014979574665230366,0.0,0.0,1.0
2021-03-26,-0.003679441628072544,-0.003679441628072544,0.0,0.0,1.0
2021-03-29,-0.00933208544265407,-0.00933208544265407,0.0,0.0,1.0
2021-03-30,0.012521889239025308,0.012521889239025308,0.0,0.0,1.0
2021-03-31,-0.0016250658134560059,-0.0016250658134560059,0.0,0.0,1.0
2021-04-01,0.004378146016571716,0.004378146016571716,0.0,0.0,1.0
2021-04-02,0.00022574404155184524,0.00022574404155184524,0.0,0.0,1.0
2021-04-05,-0.004344568089181378,-0.004344568089181378,0.0,0.0,1.0
2021-04-06,-0.012220810062128051,-0.012220810062128051,0.0,0.0,1.0
2021-04-07,0.006780835084893466,0.006780835084893466,0.0,0.0,1.0
2021-04-08,0.004327740349660658,0.004327740349660658,0.0,0.0,1.0
2021-04-09,-0.0011515704118582049,-0.0011515704118582049,0.0,0.0,1.0
2021-04-12,0.003642938345749469,0.003642938345749469,0.0,0.0,1.0
2021-04-13,0.0070283814127856115,0.0070283814127856115,0.0,0.0,1.0
2021-04-14,-0.00027831137826450636,-0.00027831137826450636,0.0,0.0,1.0
2021-04-15,0.007866931864289661,0.007866931864289661,0.0,0.0,1.0
2021-04-16,0.005282995293515391,0.005282995293515391,0.0,0.0,1.0
2021-04-19,-0.010468038773715382,-0.010468038773715382,0.0,0.0,1.0
2021-04-20,0.0001209283422438645,0.0001209283422438645,0.0,0.0,1.0
2021-04-21,0.005912149077906159,0.005912149077906159,0.0,0.0,1.0
2021-04-22,0.00934741965267638,0.00934741965267638,0.0,0.0,1.0
2021-04-23,-0.000659282618638457,-0.000659282618638457,0.0,0.0,1.0
2021-04-26,0.001639699915395365,0.001639699915395365,0.0,0.0,1.0
2021-04-27,0.0030122824626128697,0.0030122824626128697,0.0,0.0,1.0
2021-04-28,-0.0012517940295192487,-0.0012517940295192487,0.0,0.0,1.0
2021-04-29,0.004105506536792314,0.004105506536792314,0.0,0.0,1.0
2021-04-30,-0.0057865112539629004,-0.0057865112539629004,0.0,0.0,1.0
2021-05-03,0.009785522596275076,0.009785522596275076,0.0,0.0,1.0
2021-05-04,0.006842371191948748,0.006842371191948748,0.0,0.0,1.0
2021-05-05,-0.0006455081471443691,-0.0006455081471443691,0.0,0.0,1.0
2021-05-06,-0.00447132898799707,-0.00447132898799707,0.0,0.0,1.0
2021-05-07,-0.004293797780792308,-0.004293797780792308,0.0,0.0,1.0
2021-05-10,-0.004028521501027504,-0.004028521501027504,0.0,0.0,1.0
2021-05-11,0.0013181838368068188,0.0013181838368068188,0.0,0.0,1.0
2021-05-12,0.010938637528013606,0.010938637528013606,0.0,0.0,1.0
2021-05-13,-0.0008154670873499192,-0.0008154670873499192,0.0,0.0,1.0
2021-05-14,0.008820507798800392,0.008820507798800392,0.0,0.0,1.0
2021-05-17,-0.00029041897451465015,-0.00029041897451465015,0.0,0.0,1.0
2021-05-18,0.0068975536107407365,0.0068975536107407365,0.0,0.0,1.0
2021-05-19,-0.005641828073910227,-0.005641828073910227,0.0,0.0,1.0
2021-05-20,0.0014711065615367058,0.0014711065615367058,0.0,0.0,1.0
2021-05-21,-0.005950229968366805,-0.005950229968366805,0.0,0.0,1.0
2021-05-24,0.005459246526582584,0.005459246526582584,0.0,0.0,1.0
2021-05-25,-0.0016987865188049511,-0.0016987865188049511,0.0,0.0,1.0
2021-05-26,-0.003044632390067581,-0.003044632390067581,0.0,0.0,1.0
2021-05-27,2.6627853970673243e-06,2.6627853970673243e-06,0.0,0.0,1.0
2021-05-28,-0.0055187857433713905,-0.0055187857433713905,0.0,0.0,1.0
2021-05-31,0.005507562292563772,0.005507562292563772,0.0,0.0,1.0
2021-06-01,-0.0006783433530853644,-0.0006783433530853644,0.0,0.0,1.0
2021-06-02,0.006642404057502604,0.006642404057502604,0.0,0.0,1.0
2021-06-03,0.008163250281020051,0.008163250281020051,0.0,0.0,1.0
2021-06-04,-0.0038005213519065606,-0.0038005213519065606,0.0,0.0,1.0
2021-06-07,-0.006579136386301587,-0.006579136386301587,0.0,0.0,1.0
2021-06-08,-0.000834438515856184,-0.000834438515856184,0.0,0.0,1.0
2021-06-09,-0.0028758689694193817,-0.0028758689694193817,0.0,0.0,1.0
2021-06-10,-0.0014320099696757405,-0.0014320099696757405,0.0,0.0,1.0
2021-06-11,0.005833255677495375,0.005833255677495375,0.0,0.0,1.0
2021-06-14,0.0168143062770314,0.0168143062770314,0.0,0.0,1.0
2021-06-15,0.005741143136315685,0.005741143136315685,0.0,0.0,1.0
2021-06-16,0.00674340766711623,0.00674340766711623,0.0,0.0,1.0
2021-06-17,-0.000977759943421752,-0.000977759943421752,0.0,0.0,1.0
2021-06-18,-0.009265807573668128,-0.009265807573668128,0.0,0.0,1.0
2021-06-21,0.0006217399963168724,0.0006217399963168724,0.0,0.0,1.0
2021-06-22,0.000545026351491007,0.000545026351491007,0.0,0.0,1.0
2021-06-23,0.0006615711120492307,0.0006615711120492307,0.0,0.0,1.0
2021-06-24,0.0009765638325549553,0.0009765638325549553,0.0,0.0,1.0
2021-06-25,0.0016732468281439594,0.0016732468281439594,0.0,0.0,1.0
2021-06-28,-0.0007138676336448935,-0.0007138676336448935,0.0,0.0,1.0
2021-06-29,0.0006834632821544062,0.0006834632821544062,0.0,0.0,1.0
2021-06-30,-0.0016408482302497918,-0.0016408482302497918,0.0,0.0,1.0
2021-07-01,-0.0004879610429393555,-0.0004879610429393555,0.0,0.0,1.0
2021-07-02,0.003908646925687709,0.003908646925687709,0.0,0.0,1.0
2021-07-05,0.003690783783407703,0.003690783783407703,0.0,0.0,1.0
2021-07-06,-0.0020950934605440397,-0.0020950934605440397,0.0,0.0,1.0
2021-07-07,0.01126387427382669,0.01126387427382669,0.0,0.0,1.0
2021-07-08,-0.004686104269553293,-0.004686104269553293,0.0,0.0,1.0
2021-07-09,0.008235316971549889,0.008235316971549889,0.0,0.0,1.0
2021-07-12,0.005437282430996504,0.005437282430996504,0.0,0.0,1.0
2021-07-13,-0.0018021643038704793,-0.0018021643038704793,0.0,0.0,1.0
2021-07-14,0.008086384588174456,0.008086384588174456,0.0,0.0,1.0
2021-07-15,-0.0026651054961465137,-0.0026651054961465137,0.0,0.0,1.0
2021-07-16,-0.003418414082869692,-0.003418414082869692,0.0,0.0,1.0
2021-07-19,0.008045708832228105,0.008045708832228105,0.0,0.0,1.0
2021-07-20,-0.0015885316606945032,-0.0015885316606945032,0.0,0.0,1.0
2021-07-21,0.008364252627181656,0.008364252627181656,0.0,0.0,1.0
2021-07-22,0.0037497980709493284,0.0037497980709493284,0.0,0.0,1.0
2021-07-23,-0.0037411959205621015,-0.0037411959205621015,0.0,0.0,1.0
2021-07-26,-0.002378816293191699,-0.002378816293191699,0.0,0.0,1.0
2021-07-27,-0.005338235830010252,-0.005338235830010252,0.0,0.0,1.0
2021-07-28,-0.010417132359257564,-0.010417132359257564,0.0,0.0,1.0
2021-07-29,-0.013047239901121555,-0.013047239901121555,0.0,0.0,1.0
2021-07-30,-0.004299088901559944,-0.004299088901559944,0.0,0.0,1.0
2021-08-02,0.0007614245667340036,0.0007614245667340036,0.0,0.0,1.0
2021-08-03,-0.003996781164043339,-0.003996781164043339,0.0,0.0,1.0
2021-08-04,0.0021495159267994612,0.0021495159267994612,0.0,0.0,1.0
2021-08-05,-0.0028492558809057877,-0.0028492558809057877,0.0,0.0,1.0
2021-08-06,-0.009298669726979236,-0.009298669726979236,0.0,0.0,1.0
2021-08-09,-0.0006842972677474357,-0.0006842972677474357,0.0,0.0,1.0
2021-08-10,0.0032620600714245995,0.0032620600714245995,0.0,0.0,1.0
2021-08-11,-0.005872188217335039,-0.005872188217335039,0.0,0.0,1.0
2021-08-12,0.008393129177442393,0.008393129177442393,0.0,0.0,1.0
2021-08-13,0.00130314920846053,0.00130314920846053,0.0,0.0,1.0
2021-08-16,-0.009758883556694853,-0.009758883556694853,0.0,0.0,1.0
2021-08-17,-0.003308516813209317,-0.003308516813209317,0.0,0.0,1.0
2021-08-18,-0.004087299799495958,-0.004087299799495958,0.0,0.0,1.0
2021-08-19,0.0005047696087332465,0.0005047696087332465,0.0,0.0,1.0
2021-08-20,-0.004328169445640073,-0.004328169445640073,0.0,0.0,1.0
2021-08-23,0.010849981337461845,0.010849981337461845,0.0,0.0,1.0
2021-08-24,-0.0007294185027287847,-0.0007294185027287847,0.0,0.0,1.0
2021-08-25,-0.004387661324333325,-0.004387661324333325,0.0,0.0,1.0
2021-08-26,0.006068237087383244,0.006068237087383244,0.0,0.0,1.0
2021-08-27,-0.0025356425032133645,-0.0025356425032133645,0.0,0.0,1.0
2021-08-30,0.004697125304180982,0.004697125304180982,0.0,0.0,1.0
2021-08-31,0.0036336402329459894,0.0036336402329459894,0.0,0.0,1.0
2021-09-01,-0.0074100309948047505,-0.0074100309948047505,0.0,0.0,1.0
2021-09-02,0.00232508982382873,0.00232508982382873,0.0,0.0,1.0
2021-09-03,0.001184467401105893,0.001184467401105893,0.0,0.0,1.0
2021-09-06,0.0007703612288556538,0.0007703612288556538,0.0,0.0,1.0
2021-09-07,-0.0014480097929209235,-0.0014480097929209235,0.0,0.0,1.0
2021-09-08,-0.001019514405200428,-0.001019514405200428,0.0,0.0,1.0
2021-09-09,0.0016174093324035077,0.0016174093324035077,0.0,0.0,1.0
2021-09-10,0.0034726650734679954,0.0034726650734679954,0.0,0.0,1.0
2021-09-13,0.0009195554727985389,0.0009195554727985389,0.0,0.0,1.0
2021-09-14,0.008633773565704939,0.008633773565704939,0.0,0.0,1.0
2021-09-15,-0.002781864937976608,-0.002781864937976608,0.0,0.0,1.0
2021-09-16,-0.0019411735633885208,-0.0019411735633885208,0.0,0.0,1.0
2021-09-17,-0.004830123151491339,-0.004830123151491339,0.0,0.0,1.0
2021-09-20,-0.007246148753142778,-0.007246148753142778,0.0,0.0,1.0
2021-09-21,0.006703480810563267,0.006703480810563267,0.0,0.0,1.0
2021-09-22,0.0037787605737988894,0.0037787605737988894,0.0,0.0,1.0
2021-09-23,0.006031193780071442,0.006031193780071442,0.0,0.0,1.0
2021-09-24,0.006577918020671092,0.006577918020671092,0.0,0.0,1.0
2021-09-27,-0.0005279884402900059,-0.0005279884402900059,0.0,0.0,1.0
2021-09-28,-0.0038216168477192003,-0.0038216168477192003,0.0,0.0,1.0
2021-09-29,0.008190028527146342,0.008190028527146342,0.0,0.0,1.0
2021-09-30,0.0051476648204498154,0.0051476648204498154,0.0,0.0,1.0
2021-10-01,-0.004547388372521666,-0.004547388372521666,0.0,0.0,1.0
2021-10-04,0.0034741798226143317,0.0034741798226143317,0.0,0.0,1.0
2021-10-05,0.0023017590544420763,0.0023017590544420763,0.0,0.0,1.0
2021-10-06,-0.006272982746963418,-0.006272982746963418,0.0,0.0,1.0
2021-10-07,0.006358887662984536,0.006358887662984536,0.0,0.0,1.0
2021-10-08,-0.009859602264884026,-0.009859602264884026,0.0,0.0,1.0
2021-10-11,-0.006947645790420842,-0.006947645790420842,0.0,0.0,1.0
2021-10-12,-0.0002580487664535225,-0.0002580487664535225,0.0,0.0,1.0
2021-10-13,0.006316755264772489,0.006316755264772489,0.0,0.0,1.0
2021-10-14,-0.008212878777946075,-0.008212878777946075,0.0,0.0,1.0
2021-10-15,-0.00553560153162469,-0.00553560153162469,0.0,0.0,1.0
2021-10-18,0.008056394906435838,0.008056394906435838,0.0,0.0,1.0
2021-10-19,0.0024159720091057046,0.0024159720091057046,0.0,0.0,1.0
2021-10-20,0.005503135143913207,0.005503135143913207,0.0,0.0,1.0
2021-10-21,0.003713806883108628,0.003713806883108628,0.0,0.0,1.0
2021-10-22,-0.007187022312618252,-0.007187022312618252,0.0,0.0,1.0
2021-10-25,-0.004229603863875164,-0.004229603863875164,0.0,0.0,1.0
2021-10-26,-0.002314715969620962,-0.002314715969620962,0.0,0.0,1.0
2021-10-27,0.0011053119583708249,0.0011053119583708249,0.0,0.0,1.0
2021-10-28,0.01249500644774848,0.01249500644774848,0.0,0.0,1.0
2021-10-29,-0.008199969281296404,-0.008199969281296404,0.0,0.0,1.0
2021-11-01,-0.0031689236644264485,-0.0031689236644264485,0.0,0.0,1.0
2021-11-02,0.003693319305919429,0.003693319305919429,0.0,0.0,1.0
2021-11-03,-0.005241420966402122,-0.005241420966402122,0.0,0.0,1.0
2021-11-04,-0.01224054877360925,-0.01224054877360925,0.0,0.0,1.0
2021-11-05,-0.0026365845988985948,-0.0026365845988985948,0.0,0.0,1.0
2021-11-08,0.0036528644882982686,0.0036528644882982686,0.0,0.0,1.0
2021-11-09,0.007458526066821403,0.007458526066821403,0.0,0.0,1.0
2021-11-10,0.0016381237099876156,0.0016381237099876156,0.0,0.0,1.0
2021-11-11,-0.018051925722157414,-0.018051925722157414,0.0,0.0,1.0
2021-11-12,0.0014003994291349464,0.0014003994291349464,0.0,0.0,1.0
2021-11-15,-0.0005945808279934628,-0.0005945808279934628,0.0,0.0,1.0
2021-11-16,-0.006044532900685851,-0.006044532900685851,0.0,0.0,1.0
2021-11-17,-0.010669395455925157,-0.010669395455925157,0.0,0.0,1.0
2021-11-18,0.004599581665667651,0.004599581665667651,0.0,0.0,1.0
2021-11-19,0.0011939892727723667,0.0011939892727723667,0.0,0.0,1.0
2021-11-22,0.0026000817043223545,0.0026000817043223545,0.0,0.0,1.0
2021-11-23,0.004641203498831459,0.004641203498831459,0.0,0.0,1.0
2021-11-24,-0.002439345607848309,-0.002439345607848309,0.0,0.0,1.0
