date,0,1,2
2015-08-10,0.9999811483755303,1.8851624468280115e-05,3.1010882489954496e-22
2015-08-11,0.9999701928427919,2.980715709145117e-05,1.1615152584030618e-13
2015-08-12,0.9999745041067158,2.549589328307399e-05,2.6265895295993297e-19
2015-08-13,0.9999953285301234,4.670715200661026e-06,7.546761900589074e-10
2015-08-14,0.9999950002330036,4.999735853907831e-06,3.114157143253854e-11
2015-08-17,0.9999994577354712,5.422645281310463e-07,1.9692073672487083e-27
2015-08-18,0.9999995967134079,4.0328659091305014e-07,7.648543585910198e-26
2015-08-19,0.9999999684728427,3.1527158255198546e-08,3.132860195150705e-28
2015-08-20,0.9999996503596591,3.4964034133832885e-07,1.9026919633896748e-26
2015-08-21,0.9999997063533645,2.9364663391989006e-07,9.438739730589067e-25
2015-08-24,0.9999995963913866,4.0360861225485786e-07,8.551385600847034e-19
2015-08-25,0.9999962272131819,3.7727868101152472e-06,7.866950787604394e-15
2015-08-26,0.9999998086978531,1.913021466562864e-07,2.411817541148659e-18
2015-08-27,0.9999993820171538,6.179828468175727e-07,6.191310534078382e-17
2015-08-28,0.9999792695726301,2.0730127191144315e-05,3.001794044241513e-10
2015-08-31,0.9999905106460687,9.489353928009388e-06,2.7579665006637077e-15
2015-09-01,0.9999996231700122,3.7682998605162366e-07,7.816176110909276e-28
2015-09-02,0.9999898710833224,1.012891667746285e-05,1.0608152414346795e-23
2015-09-03,0.9999968902555025,3.1097444980054467e-06,4.510316901143679e-16
2015-09-04,0.9999953462428054,4.653757196359525e-06,1.7406717896971557e-17
2015-09-07,0.9999826724472068,1.732755277990296e-05,1.1594467048162178e-14
2015-09-08,0.9999849709430857,1.502905691451966e-05,6.607600631738659e-18
2015-09-09,0.999999853816032,1.4618396836626628e-07,2.5752638261152746e-24
2015-09-10,0.999999644076101,3.5592389936902476e-07,1.2427303835106665e-18
2015-09-11,0.9999969006279199,3.0993720813938358e-06,3.657127100268886e-30
2015-09-14,0.9999481860776155,5.181392238501415e-05,1.5543335298593786e-21
2015-09-15,0.9999877069245087,1.2293075492470376e-05,7.77510302395654e-17
2015-09-16,0.9995094266726183,0.0004905733273825547,3.167240999001223e-16
2015-09-17,0.9998402211283647,0.00015977887163419525,5.253642211314849e-24
2015-09-18,0.9999512965547472,4.8703365067078284e-05,8.018489026701388e-11
2015-09-21,0.9999810526574594,1.8947198542092428e-05,1.4399935416642788e-10
2015-09-22,0.9999974497310239,2.5502689750032685e-06,6.694346248935811e-17
2015-09-23,0.9999812463287584,1.8753671240907358e-05,1.2991897493843696e-19
2015-09-24,0.9999242046760132,7.579532398631125e-05,5.240856525712808e-19
2015-09-25,0.999845296403355,0.0001547035966436995,2.2272194474201197e-26
2015-09-28,0.9994880187753943,0.0005119812246072192,1.0461471148824502e-19
2015-09-29,0.9985810898812936,0.0014189101186774084,2.752516062405041e-14
2015-09-30,0.9989702908799851,0.001029709120013682,1.0160529567492122e-15
2015-10-01,0.9998213039772627,0.00017869601073624953,1.1999959453967097e-11
2015-10-02,0.999868071380128,0.00013192861987280908,1.470349491567863e-17
2015-10-05,0.9974757873211201,0.002524212678881262,1.3069845556792917e-26
2015-10-06,0.9994339565624378,0.0005660434375618692,1.040857075801451e-22
2015-10-07,0.9993682629141687,0.0006317370858318473,6.579337048537642e-19
2015-10-08,0.9988363614358254,0.00116363856417312,4.430004095739025e-17
2015-10-09,0.9976464335672643,0.002353566421238913,1.1498284062148855e-11
2015-10-12,0.9923412690660555,0.007658707945079455,2.2988863882307738e-08
2015-10-13,0.9964052917690585,0.00354948713419929,4.522109674089598e-05
2015-10-14,0.9999219496092919,7.805023685209532e-05,1.5385572348145569e-10
2015-10-15,0.9999924611958898,7.538804108661124e-06,1.1682399082659564e-22
2015-10-16,0.9999416349607336,5.836502428591454e-05,1.498005412678131e-11
2015-10-19,0.9994919309467376,0.0005080690532612523,9.62167240310653e-21
2015-10-20,0.9979526012171845,0.0020473987823386337,4.757417233952833e-13
2015-10-21,0.9999797110542451,2.0288945756391905e-05,6.572929837947679e-40
2015-10-22,0.9999891561648484,1.0843835152967662e-05,1.7967043900284238e-17
2015-10-23,0.9999967564866208,3.2435133795338593e-06,1.16036823212991e-16
2015-10-26,0.9999988812451234,1.118754875795473e-06,1.0619992444630658e-18
2015-10-27,0.9999943502308509,5.649769149100802e-06,3.147870630406556e-17
2015-10-28,0.999997478956251,2.5210437482744967e-06,3.571394844048431e-21
2015-10-29,0.9999995164461822,4.835538046794832e-07,1.317286282171682e-14
2015-10-30,0.999999926460748,7.353925264697746e-08,7.912507363416736e-31
2015-11-02,0.9999996267754895,3.7322450895293763e-07,6.98792816086212e-19
2015-11-03,0.9999997709292123,2.290707893442248e-07,6.262980286065335e-24
2015-11-04,0.9999984788759559,1.5211239902544605e-06,5.3025333873647035e-14
2015-11-05,0.9999996395790475,3.6042095183279576e-07,1.352657137607221e-15
2015-11-06,0.9999996720813358,3.279181857355598e-07,4.784457529116342e-13
2015-11-09,0.9999994798170848,5.201829118026419e-07,3.084626275941793e-15
2015-11-10,0.9999993668481345,6.331518639707436e-07,6.969555109242069e-17
2015-11-11,0.9999976823200019,2.3176799973481873e-06,1.059560896943207e-16
2015-11-12,0.9999990030032033,9.969967945987762e-07,1.147383972298281e-15
2015-11-13,0.9999998239112187,1.760887827992398e-07,1.7820322691875287e-33
2015-11-16,0.9999999575080887,4.249191131140066e-08,4.832065459915355e-35
2015-11-17,0.9999998654044956,1.3459550478578203e-07,3.3052499035751534e-27
2015-11-18,0.9999999506638785,4.9336121236749416e-08,2.640968333084018e-25
2015-11-19,0.9999999498270368,5.01729615036246e-08,4.1681463302942556e-33
2015-11-20,0.9999997857293205,2.1427068006818192e-07,1.2263078250632208e-27
2015-11-23,0.9999999522799279,4.772007211419129e-08,4.192336475611422e-18
2015-11-24,0.9999999874992193,1.2500779499773877e-08,3.0613152121104573e-29
2015-11-25,0.999999968503531,3.149646790297716e-08,4.324832609505738e-37
2015-11-26,0.9999999559428093,4.405719121939612e-08,1.4616864942043612e-27
2015-11-27,0.9999999931636872,6.836314068052818e-09,2.6298413925187967e-20
2015-11-30,0.9999999995559143,4.4408490530683356e-10,4.990801465500224e-30
2015-12-01,0.9999999947925815,5.207418883987091e-09,9.776078498429511e-16
2015-12-02,0.999999984088909,1.5911091335927254e-08,4.184570298516508e-24
2015-12-03,0.9999999986873505,1.3126508849190446e-09,8.204543490875264e-26
2015-12-04,0.9999999982473042,1.7526941915404906e-09,1.5245654065033532e-26
2015-12-07,0.9999999999711804,2.8819815091089607e-11,1.3918528520934052e-36
2015-12-08,0.9999999983748076,1.6251932150079008e-09,1.326716966208785e-35
2015-12-09,0.999999999983725,1.6276127333596614e-11,9.440749921283647e-36
2015-12-10,0.9999999825603326,1.7439666996542788e-08,2.4908608396932144e-36
2015-12-11,0.9999994317987964,5.682012019464893e-07,2.239709594274349e-22
2015-12-14,0.9999998093039086,1.9069609214968834e-07,1.7415215960859977e-24
2015-12-15,0.9999998777688862,1.2223111279477315e-07,1.6234527907358337e-22
2015-12-16,0.9999999789241267,2.107587252750643e-08,1.529266707067788e-23
2015-12-17,0.9999999972589677,2.7410308203023117e-09,3.258959320288475e-19
2015-12-18,0.9999999997532711,2.4672863508451806e-10,3.614041326317649e-18
2015-12-21,0.9999999939374042,6.062594594478251e-09,8.722092065543093e-16
2015-12-22,0.9999999463399775,5.366001226917283e-08,9.999897507859206e-15
2015-12-23,0.9999999712432524,2.8756534320103106e-08,2.1164137330973806e-13
2015-12-24,0.9999998112720192,1.8872227663917962e-07,5.703135865599131e-12
2015-12-25,0.999999971074335,2.892566384444876e-08,9.446378793229389e-19
2015-12-28,0.9999999767077912,2.3292208901165226e-08,1.2103238150467606e-18
2015-12-29,0.9999999522239353,4.7776063062293126e-08,2.940793913394165e-17
2015-12-30,0.9999994933185019,5.066814960081241e-07,4.701922636220028e-16
2015-12-31,0.9999996003685413,3.9962558027018254e-07,5.877534380074139e-12
2016-01-01,0.9999964222497811,3.5777502181086742e-06,2.7212600207004036e-16
2016-01-04,0.999981804346757,1.819565324456521e-05,9.695972789473675e-19
2016-01-05,0.9999985260427335,1.4739572657160383e-06,1.2872614368682422e-23
2016-01-06,0.9999930920235302,6.9079764701754546e-06,9.132258228925151e-16
2016-01-07,0.9999867697398872,1.3230260041493417e-05,7.008087614430382e-14
2016-01-08,0.9999991092115141,8.90788487577794e-07,1.542715342248429e-18
2016-01-11,0.9999980085753362,1.9914246356934237e-06,2.921902685898409e-14
2016-01-12,0.9999873614572528,1.2616261219746349e-05,2.2281526094328175e-08
2016-01-13,0.9996665867009105,0.0003333346514697949,7.864761870115162e-08
2016-01-14,0.9945903097566068,0.005408638753667989,1.051489724860875e-06
2016-01-15,0.9999376963769578,6.230362303987607e-05,1.6166934689747842e-15
2016-01-18,0.9999998588138006,1.4118620101657029e-07,8.455301678719552e-36
2016-01-19,0.9999999565697495,4.343024971521052e-08,3.422208473985513e-29
2016-01-20,0.999999430233731,5.697662706718298e-07,5.330273505773461e-26
2016-01-21,0.9999999982668122,1.7331889539873881e-09,6.312381215292047e-51
2016-01-22,0.9999999944780242,5.521975792375103e-09,1.991106564964336e-36
2016-01-25,0.9999999732964401,2.6703559783687658e-08,2.6566535092460764e-27
2016-01-26,0.9999999983510364,1.6489629210191455e-09,2.9959948687453955e-29
2016-01-27,0.9999999998732427,1.2675657272389938e-10,1.0461822881204096e-26
2016-01-28,0.9999999946278244,5.372175527587186e-09,1.3631585961266248e-24
2016-01-29,0.9999999865383381,1.3461662028646442e-08,6.929296569387061e-24
2016-02-01,0.9999999526961727,4.730382766667495e-08,1.70085396886719e-20
2016-02-02,0.999996963823063,3.0361769387440374e-06,4.454280218788534e-20
2016-02-03,0.9999999063038886,9.369611137440337e-08,1.59840330654982e-22
2016-02-04,0.9999997376745238,2.6232547499350537e-07,3.3844025128036013e-18
2016-02-05,0.9999922720601832,7.72793981222489e-06,3.964313740137227e-15
2016-02-08,0.9999906560145422,9.343985457948983e-06,1.3577191872063307e-28
2016-02-09,0.9999893748743334,1.0625125664918717e-05,2.96591799910532e-20
2016-02-10,0.9992636422576403,0.0007363577414582383,9.006665615924528e-13
2016-02-11,0.999941966830313,5.803316968621149e-05,7.001469298263454e-20
2016-02-12,0.9999974322515752,2.5677484248408817e-06,1.0451369741726113e-22
2016-02-15,0.9999764326810288,2.356731890099113e-05,7.046671024583197e-14
2016-02-16,0.9990482932751691,0.0009517067248314015,2.9442033661731916e-19
2016-02-17,0.9993859676750549,0.0006140323249389257,6.914071081238343e-15
2016-02-18,0.9962227095440986,0.0037772904555915063,3.105058881428842e-13
2016-02-19,9.205464097476388e-84,0.9999912256213129,8.774378690045079e-06
2016-02-22,1.5630965274214077e-51,0.0003066916009683976,0.9996933083990333
2016-02-23,2.6096858953907587e-49,3.862649707820995e-05,0.9999613735029222
2016-02-24,7.177226740409745e-45,6.571789220103573e-05,0.9999342821077999
2016-02-25,4.62572026478971e-46,1.2076107136870334e-06,0.9999987923892855
2016-02-26,1.3259922542293328e-51,5.489854739913655e-07,0.9999994510145257
2016-02-29,1.878780475857049e-46,2.522119960008448e-07,0.9999997477880027
2016-03-01,1.1446737297564073e-54,3.5342970159448464e-08,0.9999999646570294
2016-03-02,1.1049663924174523e-50,1.558742252339735e-07,0.9999998441257759
2016-03-03,3.469322721304785e-54,1.7937840923784022e-08,0.9999999820621587
2016-03-04,3.210606883788151e-47,6.509294654297475e-08,0.9999999349070542
2016-03-07,6.8295922350303435e-50,1.0427814542208756e-08,0.9999999895721849
2016-03-08,5.243859379482814e-47,1.0198122094467736e-08,0.9999999898018785
2016-03-09,6.639586400483021e-61,5.103694413168492e-09,0.9999999948963065
2016-03-10,2.906366812513831e-55,3.931888707656824e-09,0.9999999960681105
2016-03-11,1.757189830854713e-48,1.0499449816368179e-08,0.9999999895005498
2016-03-14,3.4631559998512856e-65,3.5595629798864646e-09,0.9999999964404367
2016-03-15,3.885335090243087e-58,4.0143615695265366e-10,0.9999999995985647
2016-03-16,7.369162209622933e-64,4.0499917337125924e-10,0.9999999995950013
2016-03-17,1.5220148024232114e-62,8.451307731260527e-11,0.9999999999154863
2016-03-18,1.536437192116631e-56,6.334890581190008e-10,0.9999999993665103
2016-03-21,1.1916252358110836e-62,1.0421870991207831e-10,0.9999999998957811
2016-03-22,1.763147728473324e-56,7.400468820354816e-10,0.9999999992599538
2016-03-23,2.2170137410348953e-50,7.143028323310662e-10,0.9999999992856967
2016-03-24,5.092245660337217e-63,5.151579560380269e-10,0.9999999994848423
2016-03-25,2.3564680366407037e-63,5.444434807372391e-11,0.9999999999455564
2016-03-28,9.890281005056729e-54,1.4682672831006413e-09,0.9999999985317327
2016-03-29,2.4656439966085076e-58,2.9833700533466174e-10,0.9999999997016626
2016-03-30,2.354042535428339e-52,6.02758259996379e-10,0.9999999993972413
2016-03-31,6.664763969270817e-62,4.473902292907549e-10,0.9999999995526103
2016-04-01,2.467457795740002e-55,6.364738476404412e-10,0.999999999363526
2016-04-04,6.16529155842516e-51,3.863513543633517e-10,0.9999999996136495
2016-04-05,3.463108692104285e-64,8.468110446633342e-10,0.9999999991531894
2016-04-06,4.856376731065369e-54,1.2417581314604281e-09,0.9999999987582413
2016-04-07,8.99500526013772e-55,1.8098609254931163e-10,0.9999999998190141
2016-04-08,1.7231498776833042e-52,5.130470439984757e-10,0.9999999994869526
2016-04-11,1.2192754860095458e-67,2.4062690026192433e-10,0.9999999997593729
2016-04-12,3.4426810225258872e-62,3.189164980952956e-10,0.9999999996810836
2016-04-13,1.4775943725897936e-67,3.5625045594273914e-10,0.9999999996437499
2016-04-14,2.366754457893177e-62,2.6106789666337055e-09,0.9999999973893203
2016-04-15,5.63873813649323e-76,1.486313728060471e-09,0.9999999985136867
2016-04-18,1.3618753413692502e-72,2.1193436784619665e-10,0.9999999997880664
2016-04-19,4.478473588523213e-63,1.8930998073355716e-09,0.999999998106901
2016-04-20,2.3913221389806483e-70,1.0639196896722572e-09,0.9999999989360795
2016-04-21,5.764358223069332e-66,1.8590695906601924e-10,0.9999999998140936
2016-04-22,2.3774462075727396e-72,5.488229969700593e-11,0.9999999999451177
2016-04-25,2.289163131652991e-67,1.2260499551825674e-10,0.9999999998773959
2016-04-26,4.534985887268803e-77,5.202906788475375e-11,0.9999999999479705
2016-04-27,1.0772884424846224e-73,1.8792555136799998e-10,0.9999999998120739
2016-04-28,1.3222832519771887e-72,7.988988618295279e-11,0.9999999999201101
2016-04-29,7.358078771583711e-76,1.3350588417491327e-10,0.9999999998664943
2016-05-02,5.669344797309875e-79,2.2899137595854565e-11,0.999999999977101
2016-05-03,3.407290595854382e-81,3.232808562048436e-11,0.9999999999676721
2016-05-04,3.610005585686242e-77,2.6584447479029222e-09,0.9999999973415541
2016-05-05,5.5380511297682015e-90,8.568966144808941e-10,0.9999999991431032
2016-05-06,9.820540450778234e-86,2.7764820146634614e-11,0.9999999999722355
2016-05-09,2.8299142288476784e-87,1.975065163476114e-11,0.9999999999802487
2016-05-10,2.2661506674844275e-86,1.1662518773749124e-11,0.9999999999883364
2016-05-11,3.62573652835979e-83,2.7579197294501642e-11,0.9999999999724203
2016-05-12,5.493550962820527e-89,9.049185223252118e-11,0.9999999999095088
2016-05-13,7.199680315836361e-83,3.183443728856657e-10,0.9999999996816555
2016-05-16,6.252248863877192e-86,1.1361901791777345e-10,0.9999999998863807
2016-05-17,1.7204331852876413e-83,6.812457433040797e-11,0.9999999999318749
2016-05-18,1.0505629666192765e-87,2.4443955609832987e-11,0.9999999999755556
2016-05-19,4.3803179691366934e-96,9.020693749582672e-11,0.999999999909793
2016-05-20,1.9996517300223972e-85,1.6157919666220005e-09,0.999999998384208
2016-05-23,1.7715380679924724e-85,6.676688064898298e-10,0.9999999993323314
2016-05-24,1.9638712896300794e-89,4.4389696508440997e-10,0.9999999995561026
2016-05-25,1.6941086999953503e-93,3.2673156445586902e-09,0.9999999967326829
2016-05-26,1.26759892480345e-91,1.95656356947284e-09,0.9999999980434353
2016-05-27,1.6211409075350458e-85,3.836424941504141e-09,0.9999999961635737
2016-05-30,1.1933913995541104e-87,8.988139804217494e-10,0.9999999991011865
2016-05-31,1.959534596646616e-83,2.795321841749213e-09,0.9999999972046787
2016-06-01,6.542412886201876e-89,1.0023696079691349e-10,0.9999999998997637
2016-06-02,6.628211268917587e-86,5.779672976553124e-11,0.9999999999422027
2016-06-03,1.444943449024469e-91,4.6532695798335705e-11,0.9999999999534666
2016-06-06,1.475633591614854e-90,3.6967290032289346e-11,0.9999999999630322
2016-06-07,8.52619677025967e-92,2.9781619046242224e-11,0.9999999999702176
2016-06-08,1.6501252738027717e-82,2.4128417205712517e-10,0.9999999997587157
2016-06-09,5.063306865996811e-84,4.638457105230356e-11,0.9999999999536158
2016-06-10,7.158302864998117e-79,6.742796232049175e-11,0.9999999999325713
2016-06-13,8.792588392814761e-82,2.7827400938577876e-11,0.9999999999721734
2016-06-14,1.2231761908096477e-81,2.5155146881660327e-11,0.999999999974845
2016-06-15,1.3775806689056666e-85,1.2043717633434868e-11,0.9999999999879563
2016-06-16,4.318504844508423e-81,1.533694093981921e-11,0.9999999999846629
2016-06-17,1.6652428260068778e-77,1.0263568523812946e-10,0.9999999998973639
2016-06-20,1.9503235790303846e-81,3.919957384199402e-11,0.9999999999608011
2016-06-21,4.324056565306438e-93,1.5751824555919885e-11,0.999999999984249
2016-06-22,1.896246040090887e-229,1.0,4.4377044551509434e-46
2016-06-23,1.6979422949343545e-37,0.20274343088837185,0.797256569111627
2016-06-24,1.890021149678538e-39,0.9996659220064774,0.0003340779935226922
2016-06-27,9.96746135543044e-41,0.9999962741282067,3.725871793699967e-06
2016-06-28,2.4081461915054713e-43,0.9999999999616946,3.830390463188092e-11
2016-06-29,1.1139025661177061e-38,0.9276755331432448,0.07232446685675646
2016-06-30,3.251505488225181e-39,0.9999999999988489,1.1498688634171227e-12
2016-07-01,5.618411502776848e-35,0.9999999996144453,3.855570491141395e-10
2016-07-04,2.8537360447509517e-41,1.0,1.2009152050287224e-20
2016-07-05,3.675984898871554e-35,1.0,6.337767760802802e-17
2016-07-06,9.241648316852425e-33,0.9999999999908056,9.19281508414041e-12
2016-07-07,1.3354623578639954e-28,0.999999999999936,6.276926125891942e-14
2016-07-08,9.800993462486308e-30,0.9999999999754969,2.4501368194960396e-11
2016-07-11,9.780533075360436e-30,0.9999999999988809,1.1187820170869489e-12
2016-07-12,2.6214660182041104e-25,0.9999999999998437,1.5454625956250832e-13
2016-07-13,3.3254556367906213e-22,0.9999999999996163,3.8466683986428617e-13
2016-07-14,4.772422364102591e-25,1.0,5.285838735147802e-31
2016-07-15,7.49715342183128e-23,1.0,1.2657959074834197e-19
2016-07-18,2.0140873778109295e-21,1.0,6.410256266800373e-23
2016-07-19,1.5202235377436975e-99,0.9999999999999929,5.853833382407851e-15
2016-07-20,9.953904230862548e-65,0.9999930916878579,6.908312141479644e-06
2016-07-21,2.720991095423911e-67,0.10452053128331071,0.895479468716688
2016-07-22,1.826855821488267e-63,0.11374383747411931,0.8862561625258825
2016-07-25,3.221280596480483e-151,1.0,1.6895262469574403e-36
2016-07-26,1.0666679913729925e-16,0.999999959280676,4.0719323826406e-08
2016-07-27,9.299384295410026e-16,0.9999999966237674,3.3762314161734093e-09
2016-07-28,7.810611613460466e-08,0.9999999218938841,1.0737563676507805e-21
2016-07-29,8.007218958018233e-07,0.9999991992780694,3.6306324984815523e-14
2016-08-01,9.442724903453035e-07,0.9999990557275087,2.5537734721077923e-23
2016-08-02,4.777743032859931e-07,0.9999995222256968,8.012690987738746e-23
2016-08-03,2.0754006854712797e-08,0.9999999792459919,1.2442740533916129e-16
2016-08-04,7.846346836772896e-08,0.9999998918821782,2.965435387713231e-08
2016-08-05,2.2020744322966936e-07,0.9999997797925559,6.74162137561792e-17
2016-08-08,6.274335188711805e-08,0.9999999311776216,6.079024875880879e-09
2016-08-09,3.6266974876735583e-07,0.9999996373205544,9.698463070789686e-12
2016-08-10,1.3739962245552064e-07,0.9999998625738217,2.6557561439499546e-11
2016-08-11,1.2675765630298016e-07,0.9999998732423245,1.7541701476899187e-14
2016-08-12,3.607927158642434e-08,0.9999999639185304,2.19746805437757e-12
2016-08-15,2.1390101915380051e-10,0.9999999997860982,9.193491184186538e-28
2016-08-16,2.776659066372228e-09,0.9999999972233411,8.157452305392717e-22
